timestamp,x,y,z,qx,qy,qz,qw,relative_time
1743161078.861694,-1.0963681936264038,15.01677417755127,10.076991081237793,0.029561453645038257,0.02565731895685052,-0.7343628873349176,0.6776275130729248,65.39963412284851
1743161079.0616949,-1.1819654703140259,14.060680389404297,10.08361530303955,0.02919053256682017,0.025648707664228013,-0.7342161267400465,0.6778030178184802,65.59963488578796
1743161079.2616382,-1.2676880359649658,13.097309112548828,10.091216087341309,0.028535429447800038,0.025354152724244614,-0.7341595867427693,0.6779032219508149,65.79957818984985
1743161079.4616616,-1.353589653968811,12.130133628845215,10.097668647766113,0.027788656768632587,0.024908522570410038,-0.7341110230365725,0.6780032048121949,65.99960160255432
1743161079.6616817,-1.439599871635437,11.161133766174316,10.103133201599121,0.027196751696501657,0.024735925957401865,-0.7340056585494734,0.6781476815747122,66.19962167739868
1743161079.861636,-1.524558663368225,10.18900203704834,10.10997200012207,0.02683409518722262,0.02483117651794747,-0.7338227991788527,0.6783564191103184,66.39957594871521
1743161080.0616674,-1.6087373495101929,9.214272499084473,10.116071701049805,0.026537892074971866,0.024560388613893293,-0.7336680043409843,0.6785454371891777,66.59960746765137
1743161080.2616103,-1.6929434537887573,8.235329627990723,10.120382308959961,0.026255004321082208,0.02436453558390377,-0.7335249948156308,0.6787181180958829,66.7995502948761
1743161080.461602,-1.7771493196487427,7.250385761260986,10.120548248291016,0.025605340368107698,0.023863364033220126,-0.7334145885117785,0.6788799435549184,66.99954199790955
1743161080.6616292,-1.8591341972351074,6.26151704788208,10.117643356323242,0.024925670740125656,0.023305143841944764,-0.7333605509836314,0.6789830400147321,67.19956922531128
1743161080.8616116,-1.9377740621566772,5.272115707397461,10.115735054016113,0.024720969670763007,0.02253709037931992,-0.7333629349147505,0.6790139520939369,67.39955163002014
1743161081.0616312,-2.0114223957061768,4.280327320098877,10.11706256866455,0.025033309675319304,0.021971753379864848,-0.7334592957813364,0.6789168325840776,67.59957122802734
1743161081.2616777,-2.083230495452881,3.2846524715423584,10.121034622192383,0.025667411151435355,0.021030569965498423,-0.7336445153754736,0.6787227621517532,67.79961776733398
1743161081.4616768,-2.1301002502441406,2.6453540325164795,10.124119758605957,0.029352193719001038,0.02349951177175072,-0.7336529210375735,0.6784833074661166,67.99961686134338
1743161081.661604,-2.20442795753479,1.6320525407791138,10.131977081298828,0.03823789064272983,0.03130739128977747,-0.7334656704921738,0.6779276776596633,68.1995439529419
1743161081.8615847,-2.279691696166992,0.5955587029457092,10.131814002990723,0.015174378963837326,0.009832471051695744,-0.7346802715434508,0.6781726219723184,68.3995246887207
1743161082.0615869,-2.35371732711792,-0.4288056194782257,10.129432678222656,-0.021080303411377403,-0.026384471125583252,-0.7348648141538338,0.6773722296114943,68.59952688217163
1743161082.2615836,-2.4245693683624268,-1.3927067518234253,10.126700401306152,-0.04219074346580137,-0.04800701053593826,-0.7338294478442053,0.6763206525702573,68.79952359199524
1743161082.4615684,-2.491464614868164,-2.2713916301727295,10.12369441986084,-0.04260180859404545,-0.04707342985328037,-0.7334868440151944,0.6767320400560382,68.99950838088989
1743161082.6616719,-2.5614166259765625,-3.1145496368408203,10.12246322631836,-0.042187678105752836,-0.04550345003271807,-0.7330509402344705,0.6773373741677758,69.19961190223694
1743161082.861665,-2.6261487007141113,-3.829477310180664,10.126054763793945,-0.04202050172563568,-0.043401924777766575,-0.7328030956918021,0.6777538903981847,69.39960503578186
1743161083.0616918,-2.6872451305389404,-4.476812839508057,10.127084732055664,-0.03958150712798631,-0.03919938737693287,-0.7328260762609528,0.6781317263583728,69.59963178634644
1743161083.261688,-2.741307497024536,-5.06492280960083,10.127456665039062,-0.03720228174176824,-0.035486206785560255,-0.7328311681270885,0.6784654951542647,69.79962801933289
1743161083.4616723,-2.7876856327056885,-5.598466873168945,10.127633094787598,-0.034630944743285166,-0.03263601026762479,-0.7327212728537743,0.6788631691092111,69.99961233139038
1743161083.661727,-2.8313658237457275,-6.084090232849121,10.129467010498047,-0.032319149684293454,-0.03029046793068537,-0.7323055784869114,0.679534104790656,70.19966697692871
1743161083.8616743,-2.8731913566589355,-6.526852607727051,10.133821487426758,-0.031078764557577236,-0.02781742067565225,-0.7316264821219236,0.6804286558452316,70.39961433410645
1743161084.0616667,-2.9100513458251953,-6.930374622344971,10.138753890991211,-0.030340837118968757,-0.025608472076515402,-0.7308136617091446,0.6814213590074549,70.59960675239563
1743161084.26168,-2.939605712890625,-7.299489974975586,10.143502235412598,-0.029511974232703228,-0.024124905972382215,-0.7299950671781199,0.6823887319137231,70.7996199131012
1743161084.461648,-2.9624979496002197,-7.634039878845215,10.147926330566406,-0.02487073923780904,-0.02683260160827851,-0.7291017857973557,0.6834267455722738,70.99958801269531
1743161084.6616457,-2.982210159301758,-7.932675838470459,10.151164054870605,-0.023822847493956807,-0.025702913203542628,-0.7287371075564372,0.6838962851722874,71.19958567619324
1743161084.861656,-2.995507001876831,-8.197579383850098,10.152871131896973,-0.022908939346749754,-0.023627176798477922,-0.7289409823993965,0.6837850491023549,71.39959597587585
1743161085.061651,-3.004836082458496,-8.432577133178711,10.154664039611816,-0.020660738778441042,-0.02260817737782442,-0.7294743771090823,0.6833221239233795,71.59959101676941
1743161085.261687,-3.012990951538086,-8.638389587402344,10.156670570373535,-0.018616580981941185,-0.021365336703274063,-0.7300289558785007,0.6828284894969078,71.79962706565857
1743161085.4616857,-3.0213959217071533,-8.818706512451172,10.157524108886719,-0.016811170758912496,-0.01966155026990311,-0.7304027431070537,0.6825266890856115,71.99962568283081
1743161085.6616983,-3.0307931900024414,-8.976153373718262,10.158998489379883,-0.014945751408456453,-0.018182469677049923,-0.7305552988935949,0.6824478059902672,72.19963836669922
1743161085.8616395,-3.040634870529175,-9.112345695495605,10.161246299743652,-0.01251554667188884,-0.01729135787116733,-0.7305149827988162,0.6825630591816984,72.3995795249939
1743161086.0616434,-3.0514492988586426,-9.2301025390625,10.164422988891602,-0.011826545962137064,-0.014702611343117039,-0.7304672672979459,0.6826870604783735,72.59958338737488
1743161086.2616277,-3.0609652996063232,-9.33247184753418,10.167317390441895,-0.010707610436763656,-0.012878982980183388,-0.7304115359933242,0.6828020502520014,72.79956769943237
1743161086.4616241,-3.067685604095459,-9.408940315246582,10.16906452178955,-0.009773093715405731,-0.011748185586496072,-0.730386764183112,0.6828628154708418,72.9995641708374
1743161086.6616664,-3.073946714401245,-9.490557670593262,10.1729154586792,-0.008167794012610672,-0.010853951950373385,-0.7304101398789673,0.6828738316033715,73.19960641860962
1743161086.861633,-3.0779831409454346,-9.557544708251953,10.172426223754883,-0.006934071298363653,-0.009969464937604968,-0.7304575840595005,0.6828500739517015,73.39957308769226
1743161087.0616539,-3.0817618370056152,-9.617521286010742,10.168251037597656,-0.005917787797579133,-0.008725829152879288,-0.7305387035719938,0.6827898592760695,73.59959387779236
1743161087.2616174,-3.0849111080169678,-9.662485122680664,10.17506217956543,-0.004677496101864988,-0.007963497536530112,-0.7306010993470361,0.682742214898006,73.79955744743347
1743161087.4616141,-3.0901122093200684,-9.698588371276855,10.183403015136719,-0.0037062768017617244,-0.00684308794159365,-0.730646636382674,0.6827115135530438,73.99955415725708
1743161087.6616135,-3.096621513366699,-9.730076789855957,10.181466102600098,-0.0032843307895664333,-0.0056824257191054415,-0.7306859225138422,0.6826821740781241,74.19955348968506
1743161087.8616104,-3.1049578189849854,-9.754440307617188,10.170024871826172,-0.0027150666422560738,-0.0047156690458605224,-0.730706853692484,0.6826696722691847,74.39955043792725
1743161088.06167,-3.114267587661743,-9.77272891998291,10.154269218444824,-0.0023967073762606863,-0.0033394029734535673,-0.7307564289230449,0.6826259133037182,74.59961009025574
1743161088.2617557,-3.121762275695801,-9.787511825561523,10.142571449279785,-0.001962322559313701,-0.002225702105186778,-0.730788858288796,0.6825971928606361,74.79969573020935
1743161088.4616313,-3.12615966796875,-9.797847747802734,10.134604454040527,-0.0013990326454616975,-0.0016620224976221759,-0.7307621371868401,0.6826288029970193,74.99957132339478
1743161088.6616037,-3.130366563796997,-9.805538177490234,10.126834869384766,-0.0005833026081207303,-0.0012189936048838932,-0.7307605435091309,0.6826325883108512,75.19954371452332
1743161088.8616092,-3.1350603103637695,-9.811850547790527,10.11915397644043,-0.00013462493667788843,-0.0007169234084805589,-0.7308221859092561,0.6825675741628451,75.39954924583435
1743161089.0616114,-3.1396641731262207,-9.817549705505371,10.111554145812988,-4.196511080620377e-05,-0.00024943894066068313,-0.7308596439208701,0.6825277559277144,75.59955143928528
1743161089.261608,-3.1437466144561768,-9.820833206176758,10.103864669799805,4.315684227366528e-05,-3.540114302363101e-05,-0.7308668826421018,0.6825200957379975,75.79954791069031
1743161089.4615967,-3.147001028060913,-9.822933197021484,10.097387313842773,0.00037006521731190766,0.0002375069167771613,-0.7308794819156286,0.6825064849401065,75.9995367527008
1743161089.6616058,-3.150822877883911,-9.824624061584473,10.092310905456543,0.0005839802504194503,0.00043599109960977984,-0.7309056472060197,0.6824782123072899,76.19954586029053
1743161089.8616219,-3.15515398979187,-9.827991485595703,10.088359832763672,0.0005332299706611114,0.0007065097001192229,-0.7309332823677528,0.6824484698031313,76.39956188201904
1743161090.0616074,-3.157609224319458,-9.830930709838867,10.08635139465332,0.0003795587229106809,0.0006843919580409686,-0.7309304848706828,0.6824515201812923,76.59954738616943
1743161090.2615929,-3.1578869819641113,-9.831812858581543,10.086865425109863,0.0005506869257226656,0.0007183489206759148,-0.7309050808577429,0.6824785257744755,76.79953289031982
1743161090.4615886,-3.1549618244171143,-9.832258224487305,10.088455200195312,0.0009972808079958808,0.0006236853393718395,-0.7308420370749047,0.6825456156547708,76.99952864646912
